Playlist ID,Playlist Name,Book,Type,Alya ID,Alya Name,Order,Tier 1 (Universal),Tier 2 (Playlist),Tier 3 (Video),Tier 4 (Audience),Combined Tags,Tag Count,Char Count,Char Usage %
47,מסעי,Numbers,parasha,393,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","במדבר, מסעי, Numbers, Bamidbar, Masei","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
47,מסעי,Numbers,parasha,394,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","במדבר, מסעי, Numbers, Bamidbar, Masei","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
47,מסעי,Numbers,parasha,395,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","במדבר, מסעי, Numbers, Bamidbar, Masei","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
47,מסעי,Numbers,parasha,396,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","במדבר, מסעי, Numbers, Bamidbar, Masei","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, מסעי, Numbers, Bamidbar, Masei, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
48,דברים,Deuteronomy,parasha,397,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
48,דברים,Deuteronomy,parasha,398,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
48,דברים,Deuteronomy,parasha,399,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
48,דברים,Deuteronomy,parasha,400,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
48,דברים,Deuteronomy,parasha,401,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
48,דברים,Deuteronomy,parasha,402,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
48,דברים,Deuteronomy,parasha,403,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
48,דברים,Deuteronomy,parasha,404,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
48,דברים,Deuteronomy,parasha,405,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, דברים, Deuteronomy, Devarim, Devarim","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, דברים, Deuteronomy, Devarim, Devarim, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
49,ואתחנן,Deuteronomy,parasha,406,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
49,ואתחנן,Deuteronomy,parasha,407,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
49,ואתחנן,Deuteronomy,parasha,408,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
49,ואתחנן,Deuteronomy,parasha,409,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
49,ואתחנן,Deuteronomy,parasha,410,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
49,ואתחנן,Deuteronomy,parasha,411,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
49,ואתחנן,Deuteronomy,parasha,412,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
49,ואתחנן,Deuteronomy,parasha,413,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
49,ואתחנן,Deuteronomy,parasha,414,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ואתחנן, Deuteronomy, Devarim, Vaetchanan, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
50,עקב,Deuteronomy,parasha,415,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
50,עקב,Deuteronomy,parasha,416,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
50,עקב,Deuteronomy,parasha,417,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
50,עקב,Deuteronomy,parasha,418,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
50,עקב,Deuteronomy,parasha,419,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
50,עקב,Deuteronomy,parasha,420,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
50,עקב,Deuteronomy,parasha,421,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
50,עקב,Deuteronomy,parasha,422,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
50,עקב,Deuteronomy,parasha,423,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, עקב, Deuteronomy, Devarim, Eikev","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, עקב, Deuteronomy, Devarim, Eikev, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
51,ראה,Deuteronomy,parasha,424,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
51,ראה,Deuteronomy,parasha,425,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
51,ראה,Deuteronomy,parasha,426,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
51,ראה,Deuteronomy,parasha,427,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
51,ראה,Deuteronomy,parasha,428,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
51,ראה,Deuteronomy,parasha,429,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
51,ראה,Deuteronomy,parasha,430,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
51,ראה,Deuteronomy,parasha,431,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
51,ראה,Deuteronomy,parasha,432,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, ראה, Deuteronomy, Devarim, Re'eh","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, ראה, Deuteronomy, Devarim, Re'eh, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
52,שופטים,Deuteronomy,parasha,433,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, שופטים, Deuteronomy, Devarim, Shoftim","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
52,שופטים,Deuteronomy,parasha,434,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, שופטים, Deuteronomy, Devarim, Shoftim","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
52,שופטים,Deuteronomy,parasha,435,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, שופטים, Deuteronomy, Devarim, Shoftim","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
52,שופטים,Deuteronomy,parasha,436,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, שופטים, Deuteronomy, Devarim, Shoftim","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
52,שופטים,Deuteronomy,parasha,437,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, שופטים, Deuteronomy, Devarim, Shoftim","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
52,שופטים,Deuteronomy,parasha,438,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, שופטים, Deuteronomy, Devarim, Shoftim","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
52,שופטים,Deuteronomy,parasha,439,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, שופטים, Deuteronomy, Devarim, Shoftim","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
52,שופטים,Deuteronomy,parasha,440,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","דברים, שופטים, Deuteronomy, Devarim, Shoftim","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, דברים, שופטים, Deuteronomy, Devarim, Shoftim, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
